"p","freq","freq.pred","Lower","Upper","point_color"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
4.03278769312567e-08,0.333333333333333,0.083749546998632,0.00488149148114226,0.630064390170044,"black"
